text,hour,minute,second,day,month,year,datetime,text_clean,sentiment
"#DebateSBT mais uma vez mostrando que Ciro está preparadissimo pra governar o país. Marina, você é um ícone. #Ciro12NoSBT",19,12,52,26,9,2018,2018-09-26 19:12:52,debatesbt umar mostrar ciro preparadissimo pra governar o país marino ícone ciro12nosbt,1.0
"#DebateSBT, vamos com #Ciro12, #CiroNoSBT",18,30,6,26,9,2018,2018-09-26 18:30:06,debatesbt ciro12 cironosbt,1.0
"|￣￣￣￣￣￣￣￣|
|     ALCKMIN         |
|       NÃO É            |
|     CENTRO           |
|＿＿＿＿＿＿＿＿| 
 ∧＿_∧   || 
(　´ω` ) || 
/ 　　づ",18,32,35,26,9,2018,2018-09-26 18:32:35,|￣￣￣￣￣￣￣￣| alckmin centrar |＿＿＿＿＿＿＿＿| ∧＿_∧ || ´ ω || づ,0.0
"Com @Haddad_Fernando, o governo federal vai oferecer parcerias para uma etapa vital da Educação: o Ensino Médio. https://t.co/wv2M9QfqcT #HaddadÉLulaNoSBT https://t.co/z3a5raiRGe",18,29,33,26,9,2018,2018-09-26 18:29:33,@haddad_fernando o governar federal oferecer parceria parir umar etapa vital educação o ensinar médio haddadélulanosbt,1.0
@lelelzebu_ TA VENDO O DEBATE NO SBT LELE?,19,10,38,26,9,2018,2018-09-26 19:10:38,@lelelzebu ta o debater o sbt lele,0.0
"Haddad fugindo do debate na Jovem Pan? Normal, né? Só sabe discursar pra claque. Aqui na cidade, foi enxotado perdendo em TODAS as zonas eleitorais. TODAS. #HaddadAmarelou",18,11,54,26,9,2018,2018-09-26 18:11:54,haddad fugir debater o jovem pan normal né só discursar pra claque o cidade enxotar perder o zonar eleitoral haddadamarelou,-1.0
marina propondo neutralidade num pt x bolsonaro brother ela merece cair pra 5% toda vez,18,52,41,26,9,2018,2018-09-26 18:52:41,marino propor neutralidade pt x bolsonaro brother merecer cair pra 5,-1.0
"Marina ressalta uma triste realidade brasileira no #DebateSBT: a baixa participação das mulheres na política.

https://t.co/qM6XtcILAL",18,32,39,26,9,2018,2018-09-26 18:32:39,marino ressaltar umar triste realidade brasileiro o debatesbt o participação mulher o político,-1.0
O retiro no monte fez muito bem ao Daciolo. Boçalnaro podia ir também. Passar uns 20 anos lá. #DebateSBT,18,59,21,26,9,2018,2018-09-26 18:59:21,o retirar o montar o o daciolo boçalnaro passar 20 debatesbt,1.0
O Cabo Daciolo poderia se lembrar também que a @dilmabr intercedeu pelos bombeiros do Rio de Janeiro quando o bandido do Cabral quis prender uns e prendeu outros bombeiros em greve e dizer OBRIGADO  #HaddadELulaNoSBT #DebateSBT,19,21,59,26,9,2018,2018-09-26 19:21:59,o cabo daciolo lembrar o @dilmabr interceder bombeiro rir janeiro o bandido cabral querer prender e prender bombeiro greve e obrigar haddadelulanosbt debatesbt,-1.0
"O debate entre candidatos à Presidência e a mais recente pesquisa eleitoral estão entre os assuntos de hoje de #OsPingosNosIs
https://t.co/cwmLZlla56",18,31,14,26,9,2018,2018-09-26 18:31:14,o debater entrar candidato presidência e o recente pesquisar eleitoral entrar o assunto ospingosnosis,0.0
"Banqueiros na cadeia pra honra e glória do senhor Jesus

O foda do Daciolo é que noves fora a insanidade religiosa o resto tá certo de cima embaixo",19,4,45,26,9,2018,2018-09-26 19:04:45,banqueiro o cadeia pra honrar e glória senhor jesus o foder daciolo noves o insanidade religioso o restar tá certar embaixo,1.0
marina ta falando grosso,18,10,7,26,9,2018,2018-09-26 18:10:07,marino ta falar grosso,-1.0
"O PIOR PREFEITO DA HISTÓRIA DE SP (INVESTIGADO POR CORRUPÇÃO E HUMILHADO NAS URNAS) QUER SER PRESIDENTE

É TIPO UM TREINADOR SER REBAIXADO NO ESTADUAL E DEPOIS QUERER TREINAR A SELEÇÃO NA COPA DO MUNDO #HaddadAmarelou",19,11,22,26,9,2018,2018-09-26 19:11:22,o prefeito história sp investigar corrupção e humilhar o urna querer presidente treinador rebaixar o estadual e querer treinar o seleção o copar mundo haddadamarelou,-1.0
"4. Nem preciso falar sobre o que o Haddad fez como ministro da educação, né? Confesso que o foco em universidade, na minha opinião, foi uma inversão de por onde começar, já que o ensino básico no Brasil está caótico, mas isso não tira o mérito de todos os programas que ele criou.",18,36,35,26,9,2018,2018-09-26 18:36:35,4 precisar falar sobrar o o haddad comer ministrar educação né confessar o focar universidade o opinião umar inversão começar o ensinar básico o brasil caótico tirar o mérito o programar criar,1.0
"Gente, como esse jejum no monte fez bem ao Daciolo! #EleNao #EleNunca",19,7,23,26,9,2018,2018-09-26 19:07:23,gente comer jejum o montar o o daciolo elenao elenunca,1.0
Se Bolsonaro participasse por telefone esse debate seria mais animado.,18,9,44,26,9,2018,2018-09-26 18:09:44,bolsonaro participar telefonar debater seriar animar,-1.0
EU AMO CABO DACIOLO,18,36,38,26,9,2018,2018-09-26 18:36:38,amar cabo daciolo,1.0
"Debate sem Bolsonaro não é debate, é reunião da orcrim. #DebateSBT",18,53,1,26,9,2018,2018-09-26 18:53:01,debater bolsonaro debater reunião orcrim debatesbt,-1.0
Juro... vim só pra ver o Daciolo! 😂😂😂 #GloriaADeus #DebateSBT,18,34,5,26,9,2018,2018-09-26 18:34:05,jurar vir só pra o daciolo 😂 😂 😂 gloriaadeus debatesbt,1.0
velho a gente zoou tanto o daciolo antes mas ele realmente voltou do monte mais sensato eu nem sei o que dizer,18,41,18,26,9,2018,2018-09-26 18:41:18,velho o gente zoar o daciolo antar realmente voltar montar sensato o,1.0
"eu to me greando com daciolo, parece q ele ta numa viagem de acido e de repente dá uma tecada de bright",19,11,35,26,9,2018,2018-09-26 19:11:35,to greando daciolo parecer q ta acidar e repente umar tecada bright,-1.0
pegar esse debate agora p rir um cadin,18,3,39,26,9,2018,2018-09-26 18:03:39,debater p rir cadin,1.0
DACIOLO JOGANDO NA CARA QUE COM UM SALÁRIO MÍNIMO FAZ MAIS VOTO QUE O MEIRELES,19,6,24,26,9,2018,2018-09-26 19:06:24,daciolo jogar o caro salário mínimo votar o meireles,1.0
"Haddad não pode falar uma vírgula sobre golpe, apoios e afins. Sempre jogou o jogo político em seu extremo. #DebateSBT https://t.co/pcOAPtctZg",18,35,4,26,9,2018,2018-09-26 18:35:04,haddad falar umar vírgula sobrar golpe e afim jogar o jogar político extremar debatesbt,-1.0
Meu wi-fi cai na hora do debate kkkkk,18,2,13,26,9,2018,2018-09-26 18:02:13,wi cair o horar debater kkkkk,-1.0
o daciolo vai copar,19,12,7,26,9,2018,2018-09-26 19:12:07,o daciolo copar,1.0
GLORIA A DEUS CABO DACIOLO AMEM VARÃO,19,10,32,26,9,2018,2018-09-26 19:10:32,gloriar o deus cabo daciolo amar varão,1.0
"Debate do SBT: Daciolo diz ""Que gosto é a democracia, um banqueiro fazendo uma pergunta a um cabo.""

Meirelles diz ""Não sou banqueiro, sou bancário"" - arrancando gargalhadas da platéia.

Engana quem?",18,18,44,26,9,2018,2018-09-26 18:18:44,debater sbt daciolo gostar o democracia banqueiro umar perguntar o cabo meirelles banqueiro bancário arrancar gargalhar platéia enganir,-1.0
oi joão não é assim que as amostras funcionam https://t.co/i8vNyYSpY4,19,5,25,26,9,2018,2018-09-26 19:05:25,oi joão o amostrar funcionar,0.0
"12 momentos de Ciro Gomes que inspiram um novo futuro: Franqueza

#DebateSBT #Ciro12

https://t.co/x6yf3zEpQO",18,24,28,26,9,2018,2018-09-26 18:24:28,12 ciro gomar inspirar futurar franqueza debatesbt ciro12,1.0
Quem tiver que indagar Daciolo podia avacalhar e perguntar se o Bolosonaro é maçom e deixar ele falar o quanto quiser,18,31,37,26,9,2018,2018-09-26 18:31:37,indagar daciolo avacalhar e perguntar o bolosonaro maçom e deixar falar o quantum querer,-1.0
"Daciolo comeu o cu do Ciro com farofa, É DACIOLO E É NO PRIMEIRO TURNO https://t.co/MosftimS5S",19,10,4,26,9,2018,2018-09-26 19:10:04,daciolo comer o cu ciro farofa daciolo e o turno,1.0
Quando o Presidente Daciolo assumir em 1° de Janeiro https://t.co/mm6q7a4EtO,18,26,27,26,9,2018,2018-09-26 18:26:27,o presidente daciolo assumir 1 ° janeiro,1.0
"""Olha Cabo, se você quiser continuar sendo candidato a presidente  nas próximas eleições, o sr. vai ter que estudar um pouco. Vai ver, por exemplo, que eu nunca fui banqueiro, sempre trabalhei em banco"", responde @meirelles .",18,23,58,26,9,2018,2018-09-26 18:23:58,olhar cabo querer continuar candidatar o presidente o eleição o sr estudar banqueiro banco responder @meirelles,0.0
PUXA O HINO DO DACIOLO AI GALERA,19,20,53,26,9,2018,2018-09-26 19:20:53,puxar o hino daciolo ai galera,1.0
@Calssagrande @DejanThiagovic @Haddad_Fernando @MichelTemer @dilmabr Tá po hahaha hahahaha. Cara foi estuprado por Marina hahahaha,18,29,31,26,9,2018,2018-09-26 18:29:31,@calssagrande @dejanthiagovic @haddad_fernando @micheltemer @dilmabr tá po hahaha hahahaha caro estuprar marino hahahaha,1.0
"E EM 2022 VOLTA PRO GOVERNO DE SÃO PAULO
https://t.co/Xo5aq9io42",18,52,31,26,9,2018,2018-09-26 18:52:31,e 2022 voltar pro governar paulo,0.0
"Cuba não está só, todo mundo está",19,3,33,26,9,2018,2018-09-26 19:03:33,cubar só mundo,0.0
"DEUS

se me escutas

por toda honra e toda glória

FAZ O DACIOLO ROUBAR VOTO DO BOLSONARO

EU TE IMPLORO, SENHOR",19,28,56,26,9,2018,2018-09-26 19:28:56,deus escutar honrar e glória o daciolo roubar votar bolsonaro implorar senhor,-1.0
"Daciolo talvez seja o primeiro homem da história da República brasileira a registrar uma candidatura a presidente tendo boas intenções.
Talvez também seja o único que não passasse pelo psicotécnico.",19,25,38,26,9,2018,2018-09-26 19:25:38,daciolo o homem história repúblico brasileiro o registrar umar candidatura o presidente intenção o único passar pelar psicotécnico,1.0
essa proposta foi golpe baixo ciro gomes https://t.co/LBKCHe8IEb,18,20,51,26,9,2018,2018-09-26 18:20:51,proposto golpe baixar ciro gomar,-1.0
"Alckmin, o sentimento que a população tem, é que você é o Sergio Cabral que não está preso. #DebateSBT #BoulosNoSBT",18,16,30,26,9,2018,2018-09-26 18:16:30,alckmin o sentimento o população o sergio cabral presar debatesbt boulosnosbt,-1.0
Haddad é o candidato que mais cresce nas pesquisas. Faça parte desse movimento você também. Contribua com nossa vaquinha e ajude o Brasil a ser feliz de novo. #HaddadÉLulaNoSBT https://t.co/vCguOcvleh,19,28,46,26,9,2018,2018-09-26 19:28:46,haddad o candidatar crescer o pesquisar d movimentar contribuir boi e ajudar o brasil o feliz haddadélulanosbt,1.0
eu queria MUITO ver a militância do ciro elaborando os textoes de defesa neste momento,18,25,33,26,9,2018,2018-09-26 18:25:33,querer o militância ciro elaborar o textoes defeso n,-1.0
Vcs pegariam o daciolo?,19,5,45,26,9,2018,2018-09-26 19:05:45,vcs o daciolo,0.0
"Caramba, que porrada o poste tomou da Marina! Jogou o carro com tudo pra cima dele! #Ciro12 #DebateNoSBT",18,15,50,26,9,2018,2018-09-26 18:15:50,caramba porrada o postar tomar marino jogar o carro pra d ciro12 debatenosbt,1.0
"POLÊMICA
Jair Baseado mostra como segurar um beck ao vivo em debate https://t.co/FORam65GCd",18,48,19,26,9,2018,2018-09-26 18:48:19,polêmica jair basear mostrar comer segurar beck o o viver debater,-1.0
KKKKKKKKK AMO,18,21,58,26,9,2018,2018-09-26 18:21:58,kkkkkkkkk amar,0.0
"Obras paradas? @Haddad_Fernando, o próximo presidente do Brasil tem a solução pra isso. Assista e saiba o que ele vai fazer! #HaddadÉLulaNoSBT https://t.co/PaveNbJCn8",18,36,21,26,9,2018,2018-09-26 18:36:21,obrar parar @haddad_fernando o presidente brasil o solução pra assistir e o haddadélulanosbt,1.0
Não aguento o Cabo Daciolo,18,13,24,26,9,2018,2018-09-26 18:13:24,aguentar o cabo daciolo,-1.0
"""Se puder governar sem o PT, eu prefiro"", diz Ciro em debate UOL/Folha/SBT https://t.co/SO60jBu4Lw #UOLnasUrnas #DebateSBT https://t.co/U8htcPVijs",19,8,14,26,9,2018,2018-09-26 19:08:14,governar o pt preferir ciro debater uol folhar sbt uolnasurnas debatesbt,0.0
CABO DACIOLO PERGUNTANDO PRO CIRO GOMES PORQUÊ ELE NAO CONSULTOU A HEMORROIDA DELE NO SUS KKKKKKKKK #DebateSBT,19,21,13,26,9,2018,2018-09-26 19:21:13,cabo daciolo perguntar pro ciro gomar nao consultar o hemorroida d o sus kkkkkkkkk debatesbt,1.0
eu adoro o cabo daciolo pelo amor de deus esse cara é mt simpático,19,25,16,26,9,2018,2018-09-26 19:25:16,adorar o cabo daciolo pelar amor deus caro mt simpático,1.0
"CHECAMOS! 
Daciolo foi impreciso ao falar que gastou 700 reais na campanha.

Os cálculos:
2 passagens ida e volta de busão até o monte: R$16
1 celular v3 câmera VGA usado: R$383,10
Cartolinas: R$12,10
Berrante: R$289

Total: R$700,20 https://t.co/LMREP9RJgD",19,26,38,26,9,2018,2018-09-26 19:26:38,"checar daciolo impreciso o o falar gastar 700 real o campanha o cálculo 2 passagem e voltar busão o montar r$16 1 celular v3 câmera vga r$383,10 cartolina r$12,10 berrante r$289 total r$700,20",0.0
"Daciolo é muito engraçado rsrs..., em nome de Sr. Jesus  #DebateSBT",18,23,47,26,9,2018,2018-09-26 18:23:47,daciolo engraçar rsrs sr jesus debatesbt,1.0
@ArquiIena O Ciro já falou que quer chamar o Jarbas pro governo...,18,33,8,26,9,2018,2018-09-26 18:33:08,@arquiiena o ciro falar querer chamar o jarbas pro governar,0.0
"Boulos, em considerações finais no debate: “Eu sou candidato pela primeira, mas estou há mais de 16 anos lutando ao lado de quem luta por moradia e direitos sociais. É preciso ter lado. Se você também é contra esse sistema político falido, vote 50.”",19,28,4,26,9,2018,2018-09-26 19:28:04,boulos consideração finar o debater “ candidatar pelar haver 16 lutar o o lutar moradia e direito social precisar político falir votar 50,0.0
"@FHC Você nem segue o AlCkmin, nem sabe escrever o nome dele.",18,24,48,26,9,2018,2018-09-26 18:24:48,@fhc seguir o alckmin escrever o d,-1.0
"Instituto Paraná Pesquisa/Crosué
Jair Bolsonaro - 31,2%
Haddad - 20,2%

Pesquisa CNI/Ibope 
Jair Bolsonaro - 27%
Haddad - 21%

Qual pesquisa você acredita estar mais próxima da realidade??",19,25,59,26,9,2018,2018-09-26 19:25:59,"instituto paraná pesquisar crosué jair bolsonaro 31,2 haddad 20,2 pesquisar cni ibope jair bolsonaro 27 haddad 21 pesquisar acreditar realidade",0.0
daciolo apoiando cotas raciais e ainda me perguntam pq eu sou DACIOLOVER,18,38,25,26,9,2018,2018-09-26 18:38:25,daciolo apoiar cotar racial e perguntar pq daciolover,1.0
Boa! @Haddad_Fernando lembra do #MaisMédicos em sua resposta! Fizemos uma revolução na saúde pública e vamos fazer… https://t.co/5VEhskCWJR,18,57,18,26,9,2018,2018-09-26 18:57:18,@haddad_fernando lembrar maismédicos suar respostar umar revolução o saudar público e …,1.0
queria que o daciolo fosse meu monte só pra eu poder subir nele,19,24,10,26,9,2018,2018-09-26 19:24:10,querer o daciolo montar só pra subir n,1.0
"Cabo Daciolo é sensacional, desculpa aaaaa",19,15,22,26,9,2018,2018-09-26 19:15:22,cabo daciolo sensacional desculpar aaaaa,1.0
"não vou me estressar com politica hoje

bolsominion: a

eu: https://t.co/AZkQNR0k8D",18,15,55,26,9,2018,2018-09-26 18:15:55,estressar politicar bolsominion o,0.0
"Podem até criticar a Marina ""democraticamente"", mas o Boulos quer substituir o congresso por plebiscitos e referend… https://t.co/Q5HTPn7eHG",18,29,7,26,9,2018,2018-09-26 18:29:07,criticar o marino democraticamente o boulos querer substituir o congresso plebiscito e referend …,-1.0
#DebateSBT CiRO o melhor sempre,18,46,50,26,9,2018,2018-09-26 18:46:50,debatesbt ciro o melhor,1.0
"OLHA QUEM EU ENCONTREI NO AEROPORTO HOJE ! O MICHEL TEMER, FOI UMA HONRA CONHECER NOSSO PRESIDENTE https://t.co/KDDRr8ZXLg",18,36,17,26,9,2018,2018-09-26 18:36:17,olhar encontrar o aeroporto o michel temer umar honrar conhecer presidente,1.0
#DebateSBT Marina perdendo Credibilidade por bater tantas vezes na tecla da mulher. Parece estar utilizando um ultimato cara,19,6,55,26,9,2018,2018-09-26 19:06:55,debatesbt marino perder credibilidade bater vezar o tecla mulher parecer utilizar ultimato caro,-1.0
O país precisa de um presidente que conheça sua geografia econômica. Eu conheço o Brasil e vou finalizar as obras tão importantes pro nosso povo que estão estagnadas. #DebateSBT #UOLnasUrnas #Ciro12,18,0,39,26,9,2018,2018-09-26 18:00:39,o país preciso presidente conhecer suar geografia econômica conhecer o brasil e finalizar o obrar importante pro estagnar debatesbt uolnasurnas ciro12,0.0
Mulheres com Ciro #Ciro12 #DebateSBT https://t.co/8ChCuD8uj0,19,19,40,26,9,2018,2018-09-26 19:19:40,mulher ciro ciro12 debatesbt,1.0
"@CheioDeSoros Ela apoiou o Aecio pela amargura que sente pelo pt. Ela nunca será presidente da república, principal… https://t.co/HHVHMztAIn",18,40,17,26,9,2018,2018-09-26 18:40:17,@cheiodesoros apoiar o aecio pelar amargurar sentir pelar pt presidente repúblico principal …,-1.0
"Pessoal, olha a força da nossa onda laranja! O movimento #JoãoCom6% encheu a caixa de e-mails do Datafolha com mais de mil pedidos de militantes que querem participar das pesquisas do instituto.
Vamos continuar trabalhando para estar no debate dia 04/10!

https://t.co/fC9p90KvBP",18,50,24,26,9,2018,2018-09-26 18:50:24,pessoal olhar o forçar onda laranjo o movimentar joãocom6 encher o caixa e mail datafolha pedir militante querer participar pesquisar instituto continuar parir o debater 04/10,0.0
Assista ao debate entre candidatos à Presidência da República https://t.co/yblVx0h25i,18,18,55,26,9,2018,2018-09-26 18:18:55,assistir o o debater entrar candidato presidência repúblico,0.0
